customer_id,age,employment_status,monthly_income,family_support_income,income_volatility_score,employment_stability_score,is_stacker_hidden,total_monthly_income,total_monthly_obligation,DSR,residual_income,concurrent_loans,recent_debt_accumulation,loan_stacking_signal
1501,37,employed,3795.26,0.0,0.05,0.92,0,3795.26,0.0,0.0,3795.26,0.0,0.0,0
1502,44,self_employed,6227.09,106.59,0.37,0.57,0,6333.68,805.0,0.12709830619797652,5528.68,1.0,0.0,0
1503,53,employed,4244.49,177.47,0.24,0.78,0,4421.96,595.0,0.13455571737419605,3826.96,2.0,0.0,0
1504,32,self_employed,3124.4,0.0,0.32,0.65,0,3124.4,573.12,0.18343361925489693,2551.28,2.0,0.0,0
1505,27,employed,3468.1,0.0,0.22,0.74,0,3468.1,122.5,0.035321934200282575,3345.6,1.0,0.0,0
1506,30,employed,5745.89,0.0,0.13,0.89,0,5745.89,0.0,0.0,5745.89,0.0,0.0,0
1507,44,employed,3078.51,0.0,0.33,0.75,0,3078.51,515.0,0.1672887208422256,2563.51,2.0,0.0,0
1508,51,employed,3619.21,0.0,0.24,0.7,0,3619.21,321.04,0.08870444102442246,3298.17,2.0,0.0,0
1509,32,self_employed,4016.53,0.0,0.18,0.77,0,4016.53,215.62,0.053683154364588336,3800.9100000000003,2.0,0.0,0
1510,39,employed,3225.51,0.0,0.27,0.71,0,3225.51,709.17,0.21986290540100634,2516.34,1.0,0.0,0
1511,27,self_employed,3377.72,0.0,0.49,0.46,0,3377.72,0.0,0.0,3377.72,0.0,0.0,0
1512,23,employed,5129.96,0.0,0.12,0.86,0,5129.96,0.0,0.0,5129.96,0.0,0.0,0
1513,33,employed,4305.94,0.0,0.2,0.75,1,4305.94,7313.75,1.6985257574420454,-3007.8100000000004,5.0,24400.0,1
1514,47,employed,3313.48,0.0,0.2,0.83,1,3313.48,3499.38,1.056104156355252,-185.9000000000001,3.0,0.0,1
1515,58,self_employed,2337.45,0.0,0.38,0.54,0,2337.45,65.62,0.028073327771717047,2271.83,1.0,0.0,0
1516,58,self_employed,3906.56,0.0,0.58,0.38,0,3906.56,780.8299999999999,0.19987661779161203,3125.73,2.0,0.0,0
1517,37,employed,2923.53,0.0,0.11,0.94,0,2923.53,392.90999999999997,0.1343957476064894,2530.6200000000003,2.0,0.0,0
1518,50,employed,3536.88,0.0,0.25,0.8,0,3536.88,315.0,0.08906154576915247,3221.88,1.0,0.0,0
1519,41,employed,4272.41,0.0,0.09,0.94,0,4272.41,1197.91,0.2803827348030737,3074.5,2.0,0.0,0
1520,25,employed,3443.31,678.59,0.37,0.72,0,4121.9,493.53999999999996,0.11973604405735219,3628.3599999999997,2.0,0.0,0
1521,40,unemployed,463.32,0.0,0.84,0.23,0,463.32,218.75,0.47213588880255547,244.57,2.0,0.0,0
1522,53,self_employed,4892.07,608.57,0.46,0.58,0,5500.639999999999,1859.17,0.3379915791616976,3641.4699999999993,2.0,0.0,0
1523,45,employed,3420.6,0.0,0.32,0.72,0,3420.6,182.08,0.05323042741039584,3238.52,1.0,0.0,0
1524,58,employed,3955.64,0.0,0.21,0.76,0,3955.64,690.0,0.17443447836506862,3265.64,2.0,0.0,0
1525,53,employed,4273.88,0.0,0.01,0.97,1,4273.88,9636.45,2.2547310640448495,-5362.570000000001,6.0,11500.0,1
1526,55,self_employed,3466.13,738.91,0.5,0.54,0,4205.04,0.0,0.0,4205.04,0.0,0.0,0
1527,23,employed,4147.77,0.0,0.18,0.86,1,4147.77,7254.58,1.7490314072381061,-3106.8099999999995,3.0,0.0,1
1528,35,self_employed,3895.35,0.0,0.25,0.73,0,3895.35,124.58,0.03198172179650095,3770.77,1.0,0.0,0
1529,57,self_employed,1111.78,0.0,0.32,0.72,0,1111.78,115.0,0.10343773048624728,996.78,1.0,0.0,0
1530,44,employed,3295.15,0.0,0.07,0.89,0,3295.15,373.75,0.11342427507093758,2921.4,1.0,0.0,0
1531,52,employed,4505.95,0.0,0.07,0.94,1,4505.95,11693.75,2.5951797068320777,-7187.8,6.0,52200.0,1
1532,36,employed,3391.85,557.43,0.16,0.82,1,3949.2799999999997,6612.5,1.674355831949115,-2663.2200000000003,3.0,13600.0,1
1533,52,employed,4221.38,0.0,0.15,0.86,0,4221.38,402.5,0.09534796677863637,3818.88,1.0,0.0,0
1534,52,employed,4739.47,0.0,0.11,0.88,0,4739.47,479.17,0.1011020219560415,4260.3,1.0,0.0,0
1535,44,employed,3830.67,340.86,0.05,0.94,1,4171.53,1384.58,0.33191179255572895,2786.95,3.0,0.0,0
1536,41,employed,3550.44,0.0,0.26,0.79,0,3550.44,115.0,0.03239035161839096,3435.44,1.0,0.0,0
1537,27,employed,3211.02,0.0,0.16,0.91,1,3211.02,9676.87,3.0136436397157293,-6465.85,7.0,27300.0,1
1538,41,self_employed,4298.01,572.33,0.39,0.55,1,4870.34,7314.58,1.5018622929815988,-2444.24,5.0,30400.0,1
1539,43,employed,4359.58,352.13,0.12,0.84,0,4711.71,512.7,0.10881399746588818,4199.01,2.0,0.0,0
1540,47,employed,6043.75,0.0,0.11,0.86,1,6043.75,6171.87,1.021198759048604,-128.1199999999999,4.0,25100.0,1
1541,33,employed,4304.16,0.0,0.14,0.85,0,4304.16,622.9200000000001,0.14472510315601653,3681.24,2.0,0.0,0
1542,59,employed,3117.09,0.0,0.05,0.96,0,3117.09,349.78999999999996,0.11221684327369436,2767.3,2.0,0.0,0
1543,25,employed,4402.23,859.27,0.14,0.8,0,5261.5,747.5,0.14206975197187113,4514.0,1.0,0.0,0
1544,32,self_employed,5345.0,0.0,0.4,0.64,0,5345.0,301.87,0.05647708138447147,5043.13,1.0,0.0,0
1545,49,employed,2314.52,338.76,0.2,0.8,0,2653.2799999999997,479.17,0.18059533859977087,2174.1099999999997,1.0,0.0,0
1546,56,employed,3077.33,162.53,0.18,0.73,0,3239.86,958.33,0.29579364540443104,2281.53,2.0,0.0,0
1547,59,employed,2915.64,440.65,0.16,0.82,0,3356.29,0.0,0.0,3356.29,0.0,0.0,0
1548,28,employed,3329.13,0.0,0.08,0.9,0,3329.13,201.25,0.06045122899976871,3127.88,1.0,0.0,0
1549,47,employed,3902.94,0.0,0.25,0.73,0,3902.94,0.0,0.0,3902.94,0.0,0.0,0
1550,57,employed,4099.13,0.0,0.0,0.96,0,4099.13,301.04999999999995,0.07344241339015839,3798.08,2.0,0.0,0
1551,37,employed,3740.57,0.0,0.17,0.88,0,3740.57,0.0,0.0,3740.57,0.0,0.0,0
1552,25,employed,4822.31,0.0,0.0,0.97,0,4822.31,670.83,0.1391096798007594,4151.4800000000005,1.0,0.0,0
1553,28,employed,3213.5,176.24,0.0,0.87,0,3389.74,1015.83,0.2996778513986324,2373.91,2.0,0.0,0
1554,51,employed,3214.21,382.02,0.2,0.84,1,3596.23,4235.83,1.1778529181948874,-639.5999999999999,3.0,0.0,1
1555,36,employed,3823.61,447.08,0.15,0.83,0,4270.6900000000005,0.0,0.0,4270.6900000000005,0.0,0.0,0
1556,25,employed,2909.54,0.0,0.09,0.93,0,2909.54,0.0,0.0,2909.54,0.0,0.0,0
1557,42,employed,4881.06,0.0,0.0,0.98,0,4881.06,1177.08,0.24115253653919433,3703.9800000000005,2.0,0.0,0
1558,30,employed,4404.26,362.21,0.11,0.94,0,4766.47,450.42,0.09449760514594657,4316.05,1.0,0.0,0
1559,36,employed,3312.78,0.0,0.17,0.87,0,3312.78,0.0,0.0,3312.78,0.0,0.0,0
1560,50,employed,4871.02,0.0,0.24,0.74,1,4871.02,5092.08,1.0453826919207885,-221.0599999999995,3.0,14600.0,1
1561,29,employed,4810.76,535.4,0.24,0.86,1,5346.16,13351.45,2.4973906504855825,-8005.290000000001,5.0,54400.0,1
1562,37,self_employed,4394.6,0.0,0.55,0.45,1,4394.6,7056.25,1.6056637691712554,-2661.6499999999996,3.0,0.0,1
1563,35,employed,3935.3,563.83,0.2,0.8,1,4499.13,7302.71,1.6231382511730046,-2803.58,5.0,28400.0,1
1564,34,employed,4776.16,0.0,0.19,0.75,0,4776.16,0.0,0.0,4776.16,0.0,0.0,0
1565,53,employed,3710.95,0.0,0.2,0.8,1,3710.95,7468.12,2.0124550317304193,-3757.17,6.0,37200.0,1
1566,24,unemployed,552.9,0.0,0.87,0.13,0,552.9,0.0,0.0,552.9,0.0,0.0,0
1567,41,employed,4496.6,0.0,0.19,0.86,0,4496.6,428.75,0.09534981986389716,4067.8500000000004,1.0,0.0,0
1568,34,employed,4944.51,0.0,0.0,0.99,0,4944.51,426.46,0.08624919355001809,4518.05,2.0,0.0,0
1569,45,employed,4258.38,487.8,0.31,0.75,0,4746.18,419.58,0.08840372678659468,4326.6,2.0,0.0,0
1570,54,self_employed,2184.84,531.94,0.28,0.7,1,2716.78,3497.29,1.287292309277895,-780.5099999999998,4.0,11700.0,1
1571,56,employed,4828.95,0.0,0.21,0.86,0,4828.95,905.62,0.1875397343107715,3923.33,2.0,0.0,0
1572,56,employed,3534.57,0.0,0.05,0.89,0,3534.57,785.83,0.22232690256523424,2748.7400000000002,1.0,0.0,0
1573,51,self_employed,1631.72,0.0,0.34,0.63,0,1631.72,412.08,0.25254332851224476,1219.64,2.0,0.0,0
1574,39,employed,3570.62,0.0,0.2,0.84,0,3570.62,0.0,0.0,3570.62,0.0,0.0,0
1575,48,employed,5101.2,0.0,0.1,0.91,0,5101.2,923.75,0.1810848427820905,4177.45,2.0,0.0,0
1576,44,employed,3257.3,0.0,0.24,0.79,0,3257.3,0.0,0.0,3257.3,0.0,0.0,0
1577,59,employed,3456.91,0.0,0.25,0.74,1,3456.91,4135.0,1.1961549476266378,-678.0900000000001,5.0,27000.0,1
1578,40,employed,2248.06,738.92,0.16,0.85,0,2986.98,0.0,0.0,2986.98,0.0,0.0,0
1579,55,employed,4859.45,0.0,0.01,0.93,0,4859.45,690.0,0.14199137762503988,4169.45,2.0,0.0,0
1580,54,employed,3310.49,0.0,0.27,0.76,0,3310.49,412.91999999999996,0.12473078003558385,2897.5699999999997,2.0,0.0,0
1581,27,employed,2532.15,0.0,0.28,0.72,0,2532.15,172.5,0.06812392630768319,2359.65,1.0,0.0,0
1582,45,employed,2965.19,0.0,0.13,0.94,0,2965.19,207.7,0.07004610159888573,2757.4900000000002,2.0,0.0,0
1583,25,employed,4946.05,0.0,0.25,0.8,0,4946.05,651.67,0.13175564339220183,4294.38,1.0,0.0,0
1584,23,self_employed,5389.95,420.5,0.67,0.31,0,5810.45,735.0,0.12649622662616494,5075.45,1.0,0.0,0
1585,30,employed,2549.41,0.0,0.0,0.96,0,2549.41,71.87,0.028190836311146505,2477.54,1.0,0.0,0
1586,44,employed,2767.73,0.0,0.0,0.96,0,2767.73,479.17,0.17312743656353763,2288.56,1.0,0.0,0
1587,41,employed,4305.57,0.0,0.05,0.91,0,4305.57,800.21,0.18585460229423748,3505.3599999999997,2.0,0.0,0
1588,27,employed,3700.16,0.0,0.19,0.79,0,3700.16,335.42,0.09065013404825738,3364.74,1.0,0.0,0
1589,40,employed,4387.41,606.75,0.23,0.79,0,4994.16,262.5,0.05256139170551204,4731.66,1.0,0.0,0
1590,51,employed,3271.06,0.0,0.27,0.72,0,3271.06,0.0,0.0,3271.06,0.0,0.0,0
1591,40,self_employed,2818.95,581.61,0.58,0.45,1,3400.56,3311.25,0.9737366786646905,89.30999999999995,4.0,0.0,1
1592,45,employed,3656.43,0.0,0.33,0.72,0,3656.43,129.37,0.03538150600449072,3527.06,1.0,0.0,0
1593,55,employed,3334.5,0.0,0.1,0.9,0,3334.5,0.0,0.0,3334.5,0.0,0.0,0
1594,41,employed,4504.97,0.0,0.04,0.99,1,4504.97,4472.08,0.9926991744673105,32.89000000000033,6.0,36000.0,1
1595,25,employed,2877.81,701.26,0.05,0.95,0,3579.0699999999997,310.62,0.08678790859077917,3268.45,2.0,0.0,0
1596,32,employed,3966.25,0.0,0.03,0.88,0,3966.25,0.0,0.0,3966.25,0.0,0.0,0
1597,26,unemployed,570.46,346.94,0.5,0.38,0,917.4000000000001,95.84,0.10446915195116634,821.5600000000001,2.0,0.0,0
1598,52,employed,3375.24,0.0,0.1,0.88,0,3375.24,258.75,0.0766612152024745,3116.49,1.0,0.0,0
1599,36,unemployed,606.52,0.0,0.89,0.18,0,606.52,47.92,0.07900811185121678,558.6,1.0,0.0,0
1600,55,self_employed,1966.12,0.0,0.68,0.31,0,1966.12,78.75,0.04005350639838871,1887.37,1.0,0.0,0
1601,36,employed,4224.81,73.48,0.33,0.83,1,4298.29,7821.45,1.8196654948828488,-3523.16,4.0,0.0,1
1602,29,employed,5846.33,0.0,0.17,0.84,0,5846.33,129.37,0.02212841218336974,5716.96,1.0,0.0,0
1603,43,employed,4873.51,0.0,0.0,0.94,0,4873.51,595.0,0.12208859733539071,4278.51,2.0,0.0,0
1604,23,self_employed,25.78,671.72,0.35,0.63,0,697.5,95.83,0.13739068100358423,601.67,1.0,0.0,0
1605,37,employed,3362.45,0.0,0.18,0.95,0,3362.45,95.83,0.028500052045383577,3266.62,1.0,0.0,0
1606,43,self_employed,2427.98,0.0,0.67,0.36,0,2427.98,245.0,0.10090692674568984,2182.98,1.0,0.0,0
1607,22,employed,3171.5,0.0,0.29,0.77,0,3171.5,140.0,0.04414314992905565,3031.5,1.0,0.0,0
1608,54,self_employed,3340.27,0.0,0.28,0.7,0,3340.27,158.12,0.047337490681890984,3182.15,1.0,0.0,0
1609,38,self_employed,3181.36,0.0,0.28,0.79,0,3181.36,0.0,0.0,3181.36,0.0,0.0,0
1610,27,employed,4180.61,0.0,0.05,0.95,0,4180.61,836.04,0.19998038563750267,3344.5699999999997,2.0,0.0,0
1611,35,self_employed,3967.17,0.0,0.63,0.36,0,3967.17,1111.66,0.2802148634921115,2855.51,2.0,0.0,0
1612,48,employed,3148.97,0.0,0.19,0.77,0,3148.97,661.25,0.20998929808794622,2487.72,2.0,0.0,0
1613,56,employed,4308.8,490.08,0.13,0.93,0,4798.88,575.0,0.11981962457906845,4223.88,2.0,0.0,0
1614,39,employed,4106.79,0.0,0.24,0.79,1,4106.79,4711.87,1.1473364842127307,-605.0799999999999,6.0,40000.0,1
1615,40,employed,3559.56,841.97,0.29,0.71,1,4401.53,5336.87,1.2125033795066715,-935.3400000000001,5.0,12500.0,1
1616,47,employed,3868.53,0.0,0.23,0.78,0,3868.53,0.0,0.0,3868.53,0.0,0.0,0
1617,25,self_employed,6704.78,0.0,0.29,0.65,0,6704.78,0.0,0.0,6704.78,0.0,0.0,0
1618,33,self_employed,4685.57,0.0,0.69,0.38,1,4685.57,6779.78,1.4469488237290233,-2094.21,6.0,36600.0,1
1619,39,employed,3456.56,335.15,0.06,0.98,1,3791.71,6626.67,1.7476732134050337,-2834.96,4.0,12600.0,1
1620,26,employed,4360.59,0.0,0.08,0.92,0,4360.59,0.0,0.0,4360.59,0.0,0.0,0
1621,47,self_employed,3773.75,0.0,0.46,0.61,0,3773.75,138.96,0.036822789002981124,3634.79,1.0,0.0,0
1622,53,employed,2014.41,878.0,0.07,0.97,0,2892.41,372.29,0.12871273436338557,2520.12,2.0,0.0,0
1623,31,employed,4990.12,0.0,0.21,0.81,0,4990.12,481.25,0.09644056655952161,4508.87,1.0,0.0,0
1624,33,employed,3211.84,0.0,0.13,0.94,0,3211.84,0.0,0.0,3211.84,0.0,0.0,0
1625,23,employed,1935.7,0.0,0.27,0.76,1,1935.7,3909.17,2.0195123211241413,-1973.47,6.0,13600.0,1
1626,47,employed,4114.25,0.0,0.2,0.77,1,4114.25,1842.3,0.4477851370237589,2271.95,4.0,7000.0,1
1627,54,employed,3150.97,490.91,0.24,0.79,0,3641.8799999999997,0.0,0.0,3641.8799999999997,0.0,0.0,0
1628,50,employed,3354.29,0.0,0.09,0.86,0,3354.29,153.33,0.045711611101007965,3200.96,1.0,0.0,0
1629,52,employed,2818.46,0.0,0.12,0.85,0,2818.46,118.12,0.041909411522604544,2700.34,1.0,0.0,0
1630,48,employed,4088.3,471.38,0.27,0.77,0,4559.68,581.88,0.12761421854165203,3977.8,2.0,0.0,0
1631,49,employed,3652.18,0.0,0.06,0.97,0,3652.18,670.83,0.18367933672491502,2981.35,1.0,0.0,0
1632,33,self_employed,2300.09,0.0,0.18,0.72,0,2300.09,626.25,0.2722719545756905,1673.8400000000001,2.0,0.0,0
1633,28,employed,3546.75,0.0,0.09,0.92,1,3546.75,5282.71,1.4894509057587932,-1735.96,4.0,10900.0,1
1634,37,employed,3175.88,0.0,0.24,0.88,0,3175.88,388.12,0.12220864768190233,2787.76,2.0,0.0,0
1635,35,employed,3476.48,0.0,0.04,0.92,0,3476.48,411.25,0.11829494201030928,3065.23,2.0,0.0,0
1636,25,self_employed,3368.85,609.66,0.56,0.54,0,3978.5099999999998,0.0,0.0,3978.5099999999998,0.0,0.0,0
1637,55,employed,4179.39,0.0,0.08,0.85,0,4179.39,939.17,0.22471461146243826,3240.2200000000003,1.0,0.0,0
1638,23,employed,3055.28,0.0,0.13,0.91,0,3055.28,210.0,0.06873347123667879,2845.28,1.0,0.0,0
1639,37,employed,4608.68,0.0,0.0,0.97,1,4608.68,9576.869999999999,2.0780071517224017,-4968.189999999999,6.0,22800.0,1
1640,51,employed,3990.92,0.0,0.18,0.76,0,3990.92,345.0,0.08644623294879376,3645.92,1.0,0.0,0
1641,58,self_employed,4081.15,0.0,0.22,0.72,0,4081.15,0.0,0.0,4081.15,0.0,0.0,0
1642,58,employed,3798.74,0.0,0.34,0.74,0,3798.74,678.3299999999999,0.1785671038291644,3120.41,2.0,0.0,0
1643,59,self_employed,3682.26,0.0,0.37,0.63,0,3682.26,506.25,0.13748350197976242,3176.01,2.0,0.0,0
1644,31,self_employed,4653.26,0.0,0.76,0.36,0,4653.26,0.0,0.0,4653.26,0.0,0.0,0
1645,34,self_employed,5378.92,300.16,0.36,0.66,1,5679.08,10742.71,1.8916285736422096,-5063.629999999999,5.0,51300.0,1
1646,31,employed,4454.48,0.0,0.07,0.88,0,4454.48,0.0,0.0,4454.48,0.0,0.0,0
1647,29,employed,4332.12,0.0,0.03,0.94,0,4332.12,0.0,0.0,4332.12,0.0,0.0,0
1648,33,employed,4343.14,0.0,0.1,0.93,1,4343.14,7206.25,1.6592258135818785,-2863.1099999999997,4.0,0.0,1
1649,41,self_employed,402.38,0.0,0.33,0.67,0,402.38,47.92,0.11909140613350565,354.46,1.0,0.0,0
1650,31,self_employed,3543.88,0.0,0.32,0.67,1,3543.88,7692.7,2.170699910832195,-4148.82,5.0,28700.0,1
1651,29,employed,3545.58,0.0,0.13,0.83,0,3545.58,645.0,0.18191663987274298,2900.58,2.0,0.0,0
1652,49,employed,3609.38,0.0,0.28,0.76,0,3609.38,0.0,0.0,3609.38,0.0,0.0,0
1653,53,unemployed,644.84,0.0,0.77,0.22,0,644.84,95.83,0.14861050803300044,549.01,1.0,0.0,0
1654,52,employed,4942.04,0.0,0.21,0.78,1,4942.04,9818.33,1.9866957774522263,-4876.29,4.0,17400.0,1
1655,56,self_employed,5435.32,0.0,0.46,0.48,0,5435.32,1120.0,0.20605962482429738,4315.32,1.0,0.0,0
1656,31,employed,4565.64,0.0,0.35,0.78,0,4565.64,0.0,0.0,4565.64,0.0,0.0,0
1657,39,employed,5296.78,0.0,0.21,0.78,0,5296.78,205.62,0.03881981128157107,5091.16,1.0,0.0,0
1658,29,employed,3011.33,0.0,0.29,0.72,0,3011.33,0.0,0.0,3011.33,0.0,0.0,0
1659,33,self_employed,3838.0,0.0,0.35,0.73,1,3838.0,7706.26,2.0078843147472645,-3868.26,7.0,26000.0,1
1660,28,self_employed,1970.46,541.27,0.46,0.59,0,2511.73,0.0,0.0,2511.73,0.0,0.0,0
1661,31,self_employed,3144.48,0.0,0.56,0.44,0,3144.48,0.0,0.0,3144.48,0.0,0.0,0
1662,49,employed,4969.38,0.0,0.2,0.79,0,4969.38,100.62,0.020247998744310155,4868.76,1.0,0.0,0
1663,47,self_employed,5929.74,0.0,0.18,0.8,0,5929.74,0.0,0.0,5929.74,0.0,0.0,0
1664,34,employed,2717.0,835.73,0.15,0.76,1,3552.73,5292.5,1.4896994705480011,-1739.77,5.0,24100.0,1
1665,46,employed,2790.18,0.0,0.24,0.71,0,2790.18,0.0,0.0,2790.18,0.0,0.0,0
1666,49,self_employed,1852.07,0.0,0.3,0.77,0,1852.07,747.5,0.4036024556307267,1104.57,2.0,0.0,0
1667,29,self_employed,2353.93,0.0,0.45,0.5,0,2353.93,105.42,0.04478467923855,2248.5099999999998,1.0,0.0,0
1668,25,self_employed,3301.15,0.0,0.48,0.5,0,3301.15,455.0,0.13783075594868455,2846.15,1.0,0.0,0
1669,30,self_employed,2485.64,0.0,0.27,0.68,0,2485.64,0.0,0.0,2485.64,0.0,0.0,0
1670,36,employed,3294.03,0.0,0.04,0.89,0,3294.03,0.0,0.0,3294.03,0.0,0.0,0
1671,45,employed,5347.48,700.0,0.19,0.82,1,6047.48,7824.79,1.2938926627289384,-1777.3100000000004,3.0,0.0,1
1672,45,employed,1903.46,0.0,0.03,0.93,0,1903.46,387.5,0.20357664463660913,1515.96,2.0,0.0,0
1673,45,employed,4870.96,0.0,0.17,0.8,0,4870.96,665.0,0.1365233957987748,4205.96,2.0,0.0,0
1674,51,employed,5385.52,0.0,0.0,0.98,0,5385.52,785.83,0.14591534336517178,4599.6900000000005,1.0,0.0,0
1675,25,self_employed,3448.22,370.03,0.6,0.4,0,3818.25,0.0,0.0,3818.25,0.0,0.0,0
1676,58,employed,4995.62,0.0,0.11,0.89,0,4995.62,0.0,0.0,4995.62,0.0,0.0,0
1677,57,employed,3877.75,0.0,0.31,0.77,0,3877.75,1111.67,0.2866791309393334,2766.08,2.0,0.0,0
1678,55,self_employed,3473.05,0.0,0.53,0.46,0,3473.05,420.0,0.12093117000906983,3053.05,1.0,0.0,0
1679,31,self_employed,3917.52,0.0,0.53,0.44,1,3917.52,2790.41,0.7122899181114583,1127.1100000000001,4.0,6400.0,1
1680,30,employed,4540.33,0.0,0.16,0.83,0,4540.33,0.0,0.0,4540.33,0.0,0.0,0
1681,34,self_employed,3260.13,0.0,0.48,0.57,0,3260.13,826.25,0.25344081370988275,2433.88,2.0,0.0,0
1682,27,self_employed,3400.92,0.0,0.3,0.77,0,3400.92,258.75,0.07608235418651424,3142.17,1.0,0.0,0
1683,41,employed,3750.48,0.0,0.19,0.84,0,3750.48,0.0,0.0,3750.48,0.0,0.0,0
1684,40,employed,3364.97,0.0,0.26,0.74,0,3364.97,0.0,0.0,3364.97,0.0,0.0,0
1685,41,employed,3794.93,392.39,0.06,0.98,0,4187.32,0.0,0.0,4187.32,0.0,0.0,0
1686,38,employed,2512.53,0.0,0.13,0.97,0,2512.53,0.0,0.0,2512.53,0.0,0.0,0
1687,30,employed,4995.72,0.0,0.28,0.77,0,4995.72,0.0,0.0,4995.72,0.0,0.0,0
1688,28,employed,4722.75,0.0,0.31,0.82,0,4722.75,297.08,0.06290402837329945,4425.67,2.0,0.0,0
1689,45,employed,3967.56,185.82,0.22,0.85,0,4153.38,0.0,0.0,4153.38,0.0,0.0,0
1690,56,employed,4141.9,0.0,0.0,0.93,0,4141.9,0.0,0.0,4141.9,0.0,0.0,0
1691,42,employed,2626.35,0.0,0.3,0.7,0,2626.35,0.0,0.0,2626.35,0.0,0.0,0
1692,39,self_employed,3837.58,408.57,0.36,0.63,0,4246.15,0.0,0.0,4246.15,0.0,0.0,0
1693,55,employed,2732.57,0.0,0.32,0.73,0,2732.57,143.75,0.052606154645626645,2588.82,1.0,0.0,0
1694,56,employed,3770.56,0.0,0.13,0.85,0,3770.56,0.0,0.0,3770.56,0.0,0.0,0
1695,23,employed,4738.5,0.0,0.09,0.9,0,4738.5,967.91,0.2042650627835813,3770.59,2.0,0.0,0
1696,52,employed,3581.01,0.0,0.14,0.79,0,3581.01,0.0,0.0,3581.01,0.0,0.0,0
1697,38,employed,2301.05,344.18,0.11,0.9,0,2645.23,227.5,0.08600386355817831,2417.73,1.0,0.0,0
1698,27,employed,5285.24,0.0,0.02,0.94,0,5285.24,268.33,0.05076969068575883,5016.91,1.0,0.0,0
1699,24,employed,3546.79,0.0,0.06,0.88,1,3546.79,6996.04,1.972499076629854,-3449.25,5.0,26400.0,1
1700,45,employed,3661.12,0.0,0.03,0.9,0,3661.12,335.42,0.09161677300935234,3325.7,1.0,0.0,0
1701,45,self_employed,3163.43,0.0,0.53,0.52,0,3163.43,0.0,0.0,3163.43,0.0,0.0,0
1702,56,employed,5226.35,506.54,0.12,0.95,0,5732.89,743.75,0.12973386895614603,4989.14,2.0,0.0,0
1703,56,employed,3163.83,376.38,0.0,0.99,0,3540.21,231.87,0.06549611463726727,3308.34,2.0,0.0,0
1704,43,employed,3523.57,680.11,0.2,0.83,0,4203.68,140.0,0.03330415255204963,4063.6800000000003,1.0,0.0,0
1705,31,employed,3077.05,0.0,0.07,0.92,0,3077.05,306.67,0.0996636388748964,2770.38,1.0,0.0,0
1706,32,self_employed,849.48,0.0,0.59,0.39,1,849.48,1270.0,1.4950322550266044,-420.52,5.0,8200.0,1
1707,28,employed,5397.9,0.0,0.01,0.97,0,5397.9,239.58,0.04438392708275441,5158.32,1.0,0.0,0
1708,33,employed,4122.66,379.41,0.05,0.97,0,4502.07,1111.66,0.2469219714486892,3390.41,2.0,0.0,0
1709,23,self_employed,2050.21,0.0,0.78,0.32,0,2050.21,471.66999999999996,0.2300593597729013,1578.54,2.0,0.0,0
1710,54,employed,3579.5,0.0,0.12,0.89,0,3579.5,0.0,0.0,3579.5,0.0,0.0,0
1711,52,employed,3623.76,0.0,0.0,0.99,1,3623.76,5220.84,1.4407245512947877,-1597.08,4.0,11000.0,1
1712,59,employed,4063.02,0.0,0.22,0.84,0,4063.02,335.42,0.08255435611933981,3727.6,1.0,0.0,0
1713,41,employed,3675.01,376.63,0.24,0.81,0,4051.6400000000003,0.0,0.0,4051.6400000000003,0.0,0.0,0
1714,52,employed,4295.82,452.35,0.0,0.97,0,4748.17,110.21,0.023211047624663816,4637.96,1.0,0.0,0
1715,50,self_employed,4645.0,602.27,0.28,0.79,1,5247.27,5425.41,1.0339490820941173,-178.13999999999942,3.0,0.0,1
1716,52,employed,5056.85,227.29,0.1,0.92,1,5284.14,11794.79,2.232111564038803,-6510.650000000001,5.0,30700.0,1
1717,31,employed,3153.25,0.0,0.0,0.97,0,3153.25,659.17,0.20904463648616506,2494.08,2.0,0.0,0
1718,42,employed,3945.49,0.0,0.17,0.84,0,3945.49,645.0,0.16347779363273005,3300.49,2.0,0.0,0
1719,47,self_employed,2149.11,0.0,0.58,0.36,1,2149.11,1842.2800000000002,0.8572292716519863,306.8299999999999,4.0,12800.0,1
1720,58,employed,3996.3,574.16,0.19,0.95,1,4570.46,4513.76,0.9875942465309838,56.69999999999982,3.0,0.0,1
1721,46,self_employed,3559.54,0.0,0.57,0.42,0,3559.54,0.0,0.0,3559.54,0.0,0.0,0
1722,30,employed,4943.16,0.0,0.06,0.92,0,4943.16,335.42,0.06785537995937822,4607.74,1.0,0.0,0
1723,43,self_employed,2753.64,0.0,0.45,0.5,0,2753.64,0.0,0.0,2753.64,0.0,0.0,0
1724,54,employed,4051.5,487.53,0.24,0.78,0,4539.03,175.0,0.038554492920293545,4364.03,1.0,0.0,0
1725,49,employed,4674.48,0.0,0.3,0.76,1,4674.48,5268.75,1.1271307182831032,-594.2700000000004,4.0,10100.0,1
1726,23,employed,3082.88,593.15,0.36,0.73,0,3676.03,0.0,0.0,3676.03,0.0,0.0,0
1727,39,self_employed,5364.85,407.77,0.71,0.33,0,5772.620000000001,0.0,0.0,5772.620000000001,0.0,0.0,0
1728,38,employed,4504.78,0.0,0.04,0.92,0,4504.78,469.16999999999996,0.10414937022451706,4035.6099999999997,2.0,0.0,0
